"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1312.99/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x90778eec3e72bf6258278b580229441124a8dbf555a512dea987d7dd0c7d9df5","14442836","1648042230","2022-03-23 13:30:30","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.003141460247187015","4.12470588995408","3032.98","","","Cancel Order_",""
"0x2c07bdbf6a913c99fc1b67b82469e3d64bc53a2b525134eb564a0ddef05b402d","14486458","1648628388","2022-03-30 08:19:48","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x9c80777cae192e5031c38a0d951c55730ecc3f5e","","0","0","0","0.003860711799517958","5.06907598564908","3385.11","","","Request Reveal",""
"0xd4ec2b6598bd41c0714374b0cf93841ab31d54dd07eeb9b440d5384738e445ae","14486541","1648629357","2022-03-30 08:35:57","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x9c80777cae192e5031c38a0d951c55730ecc3f5e","","0","0","0","0.003329406883897864","4.37147794448906","3385.11","","","Request Reveal",""
"0xe9a17a8455a34930d00dfeacad8e20264d0c525d4d6ed7751849c86541cbdbb5","14486564","1648629578","2022-03-30 08:39:38","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x9c80777cae192e5031c38a0d951c55730ecc3f5e","","0","0","0","0.002740300849127457","3.59798761189586","3385.11","","","Request Reveal",""
"0xcc9bb6a75db7978a0b1e13c5cc10a94f15014b9dbc6878ceb2ebaab6bb11b143","14511433","1648965087","2022-04-03 05:51:27","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x9c80777cae192e5031c38a0d951c55730ecc3f5e","","0","0","0","0.002102581302550689","2.76066822443603","3522.49","","","Set Approval For All",""
"0xc095e61688cab5b2dd1e3b9a9ca8ea6e7fda40ad4a0d6aeda0607fe3d8863256","14587865","1649997267","2022-04-15 04:34:27","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","5.8","7615.342","0.000662438480949","0.869775101101228","3041.21","","","Transfer",""
"0xb8496fdd768e0588f7334bf8188371c777af1af4f0b637c76f96e599015801cb","14597062","1650121957","2022-04-16 15:12:37","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","2","2625.98","0.000618644563362","0.812274125248672","3060.28","","","Transfer",""
"0xf49e9e369927e44a3b9b4fb9f210a0b536406051ccbe2038ecc8ecc88a69b831","14607372","1650260707","2022-04-18 05:45:07","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.002024426829343743","2.65805218266004","3056.20","","","Cancel Order_",""
"0x3fddc048c617fb260d42fc45064febfbef39b436d2ebd30d68c01e163459d325","14636609","1650656433","2022-04-22 19:40:33","0x56eddb7aa87536c09ccc2793473599fd21a8b17f","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","","32.13802746","0","42196.9086747054","0.000903254495325","1.18596411981677","2963.17","","","Transfer",""
"0xc27e45c4dd617eb65d05e05b34ae556ab106d1ed61bbbd16f73d278c88a89a18","14636647","1650656978","2022-04-22 19:49:38","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x71d70254f4b26409fae488d4a52328411991b725","","0","0.02","26.2598","0.001079772368976","1.4177303227418","2963.17","","","Transfer",""
"0xffd1190041ed070fb011aae67d559f2ceb4fb261f6eecb9509c3b49b4473787b","14638197","1650677445","2022-04-23 01:30:45","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","5.5","7221.445","0.00557713776827875","7.32272611837232","2933.65","","","Atomic Match_",""
"0xf4eab39b2565e06fb98a0ea28a722a73dd71ec929959dccfba443af5644d8932","14638326","1650679168","2022-04-23 01:59:28","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","26","34137.74","0.001338965904875992","1.75804884344313","2933.65","","","Deposit",""
"0x447f5d15db295c688268a5d73765714b04376a31ea65c6f1a04db39747862a94","14640278","1650706548","2022-04-23 09:35:48","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85","","0","0","0","0.00114060849604264","1.49760754921903","2933.65","","","Set Approval For All",""
"0x73f8ff726edf6d37a87b9139dc48e6e5ee7c362d416ea871155b623fb51823f5","14641095","1650717357","2022-04-23 12:35:57","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001286683721471512","1.68940285945488","2933.65","","","Withdraw",""
"0x1b7ea534a02abdd44677e956623dc4e9a67d76d37f39cc9c1a8fbbd4faed275a","14641107","1650717530","2022-04-23 12:38:50","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","6","7877.94","0.000969733996895308","1.27325104058357","2933.65","","","Deposit",""
"0xaf8c045539c8871a28af7b4fed76a652733d51d8e8d18c08df2060f934af6199","14642281","1650733251","2022-04-23 17:00:51","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001643667724180176","2.15811928517133","2933.65","","","Withdraw",""
"0xeb7faf7cc84e3cc9514a02e18d1b4ad4b743d45396d5c7e2c87f015caae2f61b","14642288","1650733338","2022-04-23 17:02:18","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","6.03","7917.3297","0.010512542939555","13.8028637542063","2933.65","","","Atomic Match_",""
"0xac89d13029bf51fab7a8c964157c897b0c02f846834a9657c60bd2f646fc76e5","14642293","1650733414","2022-04-23 17:03:34","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","6.04","7930.4596","0.0119130859816059","15.6417627629887","2933.65","","","Atomic Match_",""
"0x2f0829b02f5be91fe1bd655de4b2dd08178532a273c3a7b5bf318d87d96e0468","14642300","1650733496","2022-04-23 17:04:56","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","6.19","8127.4081","0.00943795169744697","12.3919361992309","2933.65","","","Atomic Match_",""
"0xae1181f4252e51a60d6fddada602cd55a20e7377228f7331702d37f411b0a31b","14642310","1650733674","2022-04-23 17:07:54","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","6.05","7943.5895","0.009986874362638635","13.1126661694009","2933.65","","","Atomic Match_",""
"0xf82e5de5c7465ea02b5751bd628972029e5672f3ad9203401b54ee729a3236fd","14642343","1650734114","2022-04-23 17:15:14","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","6.15","8074.8885","0.003410111991297088","4.47744294345316","2933.65","Error(0)","Reverted","Atomic Match_",""
"0xcac8be2ca1641e8c72c5e372f1dcc3869214f6d19c22c99906bf3df25770be07","14642353","1650734212","2022-04-23 17:16:52","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","6.2","8140.538","0.007664591993655","10.0635326417491","2933.65","","","Atomic Match_",""
"0xdfdba882308b6afb001881d982a4946fe113c7392eee6237b35cec56a2a61692","14642358","1650734294","2022-04-23 17:18:14","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","6.2","8140.538","0.008740124428350168","11.4756959731795","2933.65","","","Atomic Match_",""
"0x2fdbfa52ef02bcee1f802ee22f93447f4047410ab1f560cee75d89a3e6d620be","14644799","1650767291","2022-04-24 02:28:11","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","4.5","5908.455","0.00109944025623194","1.44355406202997","2922.37","","","Deposit",""
"0x27122764b414dc5c9efa14e16cee280e2f15bf319c15dd11f733d72fd1f2a440","14646774","1650793941","2022-04-24 09:52:21","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0.6","787.794","0.000813815070451296","1.06853104935185","2922.37","","","Deposit",""
"0xf5bdeea1deccf5ee67ec21e773ae9a64b30519b1061f07796a89a978088e1c5d","14646845","1650794781","2022-04-24 10:06:21","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00054553738582332","0.716285132212161","2922.37","","","Withdraw",""
"0xf41b28f9024ed7b2370c1d960e71b5eb5f41f98a4cc38a9c76ae8baad6fcfff1","14654940","1650905508","2022-04-25 16:51:48","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","6.15","8074.8885","0.01639338665435975","21.5243527433078","3006.45","","","Atomic Match_",""
"0x879908f603377865ce491e341b36efe523bc98ebba6b5ce7faa944e4be57dfbb","14654993","1650906248","2022-04-25 17:04:08","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","0","0","0.007295951493639332","9.57951135163351","3006.45","","","Safe Transfer From",""
"0x7d7efe5ee67d5a21b5e7f7290885713a1a9d473097c2f43bce9ba4680ec41f97","14664090","1651029561","2022-04-27 03:19:21","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xeb4f4631759179652f40cae77ad51b4e076765fc","","0","0.05","65.6495","0.001074726539019","1.41110519846656","2889.72","","","Transfer",""
"0xe604473b035fe4c925c669e5ec9d4d1fcc0b26827fa1d7d9a8e26692112ff784","14664101","1651029782","2022-04-27 03:23:02","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","2","2625.98","0.000989494388463","1.29919623710803","2889.72","","","Transfer",""
"0x24c168467674978a71d188b5e6951ccc6ef743192869aec7f3bf07618a38e9b5","14670278","1651113508","2022-04-28 02:38:28","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","2.5","3282.475","0.000664386457959","0.872332775435587","2936.49","","","Transfer",""
"0x36c289e2d42d016a6a956b783103294bb49ec452b6068eb59bc9c9baa3d829ce","14673073","1651152023","2022-04-28 13:20:23","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.00474394705663338","6.22875504588906","2936.49","","","Cancel Order_",""
"0x9d0541eaf0f47dcc80c462ad71a015fa5749136baed72dc37d7e277f0dc0b497","14673092","1651152182","2022-04-28 13:23:02","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.002798386677164916","3.67425372325076","2936.49","","","Cancel Order_",""
"0x6457b7c48bdf963ea3244634269bc159eb186c020e9efcba1d961895c86395a3","14673100","1651152269","2022-04-28 13:24:29","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","1.1","1444.289","0.000640024094094","0.840345235304481","2936.49","","","Transfer",""
"0xeb7aaf8f03b39c5df1bd860e2300f4cad6f7423c90241c42a736346a5a88e9d0","14680065","1651247080","2022-04-29 15:44:40","0x8c95ae01df6545be45a300ffa46d463f1e717c34","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","","1.2","0","1575.588","0.00083922318144","1.10189164499891","2817.23","","","Transfer",""
"0x8ed1ccbea2c23e6a36453a84b0bb202b8243df0440bf1159b707e9a585a8b166","14683236","1651289821","2022-04-30 03:37:01","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc7df86762ba83f2a6197e1ff9bb40ae0f696b9e6","","0","0","0","0.001199734520392072","1.57523942792959","2727.87","","","Set Approval For All",""
"0xc00cca9db032b8ca6476fa4c27848c389b27b5f3a87905f187229dff035c3a2f","14683533","1651293725","2022-04-30 04:42:05","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.0029916717781608","3.92803512800735","2727.87","","","Cancel Order_",""
"0xdd5f9b001c1de7c2d3d2e4e82edd09afe6f760eb4958a05b2d41899211aa0566","14683551","1651294012","2022-04-30 04:46:52","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xce3ec583d223f9699c20777eb3c22f1f56918d7a","","0","5.23","6866.9377","0.000741689817981","0.973831314110873","2727.87","","","Transfer",""
"0xf37feff38b3a3f3ccca468ca80214fbde64a4645d19570e176893d500e4d88cc","14686531","1651334386","2022-04-30 15:59:46","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xce3ec583d223f9699c20777eb3c22f1f56918d7a","","0","0.92","1207.9508","0.001380162568995","1.81213965146475","2727.87","","","Transfer",""
"0xe3a5229a07f35ff96a30dbb1d31a22d5ff67a2587111607f8c532663a2542dee","14696287","1651466854","2022-05-02 04:47:34","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x34d85c9cdeb23fa97cb08333b511ac86e1c4e258","","0","0","0","0.002147182711533019","2.81922942841574","2856.12","","","Set Approval For All",""
"0xcbe76f9daedf430e271bb06f082a572ac230bfae4d2549dadd984f3fe2d789d7","14703145","1651560644","2022-05-03 06:50:44","0x8c95ae01df6545be45a300ffa46d463f1e717c34","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","","0.11","0","144.4289","0.00115339261086","1.51439296413307","2780.63","","","Transfer",""
"0xc6e89bf1924c3b44bbeedfa69d42d1da77e92ceb0c42889ace56e5140e8ea48a","14703290","1651562511","2022-05-03 07:21:51","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.004492974590193384","5.89923070717801","2780.63","","","Cancel Order_",""
"0x9bd084727d617abc3bcbf8edbdb69721fde7bee7751aca05791e0967b999e181","14703595","1651566505","2022-05-03 08:28:25","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.011720234271505849","15.3885503961445","2780.63","","","Atomic Match_",""
"0x5df109f2cdb6f91276164ff6a26bdb7415a4d55f99870d8b66919c52e3e34c53","14703600","1651566580","2022-05-03 08:29:40","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001474734485815152","1.93631163253044","2780.63","","","Withdraw",""
"0xbb7f987f3f92cd3b8011da847bd536a03b85eba72080d87ccbf72512ee28292f","14703605","1651566678","2022-05-03 08:31:18","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xce3ec583d223f9699c20777eb3c22f1f56918d7a","","0","0.298585097015048704","392.039246529789","0.001103942886837","1.44946597098811","2780.63","","","Transfer",""
"0xd07f2a83c5a852b0e07a03c008060746bc66bb24810ef9cf2dc804a57c8a40d2","14730602","1651937841","2022-05-07 15:37:21","0xce3ec583d223f9699c20777eb3c22f1f56918d7a","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","","0.297882383236064704","0","391.116590365121","0.001230444341196","1.61556111554694","2635.19","","","Transfer",""
"0x1252e10b346041fc0799325b6dbd16d4fd4756930bb547a1d7e77eb636e5735d","14730612","1651937986","2022-05-07 15:39:46","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","1","1312.99","0.001241392129614","1.62993545226189","2635.19","","","Transfer",""
"0xc5a9cd50d75609d2ab5df3d7fc04cbd1d98e5d18ec71c7f670f553dadcf1e1eb","14736628","1652020199","2022-05-08 14:29:59","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.010147023173484272","13.3229399565531","2519.08","","","Atomic Match_",""
"0x97310b4834d1a826f2bbc59ebf11f140dd38870afe2b4e8cb1b6a1ff01cb535e","14736637","1652020308","2022-05-08 14:31:48","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001653078907289484","2.17047607448202","2519.08","","","Transfer",""
"0x454f14bc2f659955c818f85f7f2be03f4a446d2f8588073bbeea61ffd4fa2ea8","14740427","1652072028","2022-05-09 04:53:48","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","0","0","0.001901281150135272","2.49636313731611","2230.95","","","Transfer From",""
"0xcba947730531724c1d6169176f231ad3c36d722fe9529006d5ca0de6bd7c9480","14740574","1652073889","2022-05-09 05:24:49","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x4d224452801aced8b2f0aebe155379bb5d594381","","0","0","0","0.001030172813413986","1.35260660228443","2230.95","","","Approve",""
"0xf2a09dcee9251ff79e9580967f28d52dfd97f6e46731aee05228896258719a7d","14740577","1652073923","2022-05-09 05:25:23","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.00690145688378316","9.06154387383845","2230.95","","","Atomic Match_",""
"0xceb730a24243bd82524e51b94f9578ee6fe23dbbc480fb8fc3255731e9a4daaa","14740586","1652074012","2022-05-09 05:26:52","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x4d224452801aced8b2f0aebe155379bb5d594381","","0","0","0","0.001017928293704685","1.33652967035131","2230.95","","","Approve",""
"0xd801a4f39fe6b3f31a214709fb7774b9c71c22dc2107e53c73522c8e56ab28d5","14740592","1652074085","2022-05-09 05:28:05","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45","","0","0","0","0.007251498635326368","9.52114519319717","2230.95","","","Multicall",""
"0x14441e14c7a6db95cc00cf22a0f1ea56dcff70139055de2884a6dfead5d4a2d1","14740604","1652074198","2022-05-09 05:29:58","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","5","6564.95","0.000386401104033","0.507340785584289","2230.95","","","Transfer",""
"0x7a6bee1ddfe7a405c9137c0f0e139e7763e999178be8837a37c810f0aead8b7e","14766798","1652437443","2022-05-13 10:24:03","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.013759311166914831","18.0658379690475","2006.51","","","Atomic Match_",""
"0x14ccad6d7f7d78ac2c349ec5f71fe419644cc4bcf11b44b9c8fb8740ab60e8da","14766806","1652437623","2022-05-13 10:27:03","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00281648129486796","3.69801177534868","2006.51","","","Transfer",""
"0x627fe75e73c5faf7e6fa83774c6f467a56750ba93ce32ed532f6bd587b265424","14880379","1654023096","2022-05-31 18:51:36","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","1.12","1470.5488","0.000899107586916","1.18051927054484","1940.59","","","Transfer",""
"0xf287d8bd5a7175b66a6193e505b3b863170fa2ea4b38d5be96fc192b374a4d58","14907673","1654412107","2022-06-05 06:55:07","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x59728544b08ab483533076417fbbb2fd0b17ce3a","","0","0","0","0.011665505562115446","15.316692148002","1804.70","","","Match Bid With Taker Ask",""
"0x78322b7ef012208bc86cc1d87239f4127a201c25c04dfe51ac53d6f9b333b239","14907676","1654412175","2022-06-05 06:56:15","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.002485907988163254","3.26397232937847","1804.70","","","Transfer",""
"0xc2551cd59393aad1608e38385938052b31d2ec4f6375f270aa1a1e95a3e1f49c","14924634","1654660675","2022-06-08 03:57:55","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","0.2","262.598","0.001560311547606","2.0486734588912","1791.03","","","Transfer",""
"0x50420d8200d3302993bfa1bb4113f5442be364ff5d216560daeffc8ffbb14e21","14969691","1655328526","2022-06-15 21:28:46","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","0","0","0.001972433","2.58978480467","1236.89","","","Cancel Offer",""
"0x4ff853050799432abe9d7b5bd4eb2c8abe3bfe0600fa82566db661e998674565","14974302","1655396626","2022-06-16 16:23:46","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","0","0","0.0024290602000788","3.18933175210146","1067.10","","","Set Approval For All",""
"0x7cbe39651e4ee9db3521c4ba754199ed7f6814e11b725d2a413ffaa1b9a8516c","15027246","1656218379","2022-06-26 04:39:39","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x34d85c9cdeb23fa97cb08333b511ac86e1c4e258","","0","0","0","0.001127882751788447","1.48089877427071","1198.25","","","Set Approval For All",""
"0x69d0412b450d8d6de2008cd3cec64dc9def7a9d3f368561e5da39a929f506ad2","15146347","1657876145","2022-07-15 09:09:05","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.000609936453648599","0.800840464276074","1231.23","","","Approve",""
"0xba3c44d46107467c90f005f1ae144384c4f3a165d3b6dff0bba9db162b9e6317","15159722","1658055042","2022-07-17 10:50:42","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85","","0","0","0","0.000587177101720752","0.77095766278833","1337.97","","","Set Approval For All",""
"0xf109bba44c54e9571d117fc07664f0fa35b97ed4368a4259f7cfb8dd6bdebcc2","15172919","1658231581","2022-07-19 11:53:01","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.00256187736293937","3.36371935876576","1543.12","","","Cancel",""
"0x0e709f5efd0c2c064d21b15c95c009c2fca764e055369e2d0c227c9893f695d1","15173745","1658243329","2022-07-19 15:08:49","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.003460805467278169","4.54400297048156","1543.12","","","Approve",""
"0x44cf8281bf4dfecd721a00a585e11df8b40604bb7377f1aaa82632ac4036a280","15212641","1658764734","2022-07-25 15:58:54","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.001208108728285591","1.5862346791517","1438.01","","","Approve",""
"0x5d7ca10c77df6f78e431c4075ceb966d9333dae345729dd58b3d628c67a8b660","15212641","1658764734","2022-07-25 15:58:54","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.004131779525269946","5.42498519888419","1438.01","","","Swap",""
"0x28169c762087eaa42ae025d3bed341efdd27efc1b52b4b40a7ed5ca8d6186f0b","15212706","1658765766","2022-07-25 16:16:06","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","2.1","2757.279","0.002277838850592242","2.99077963243911","1438.01","","","Deposit",""
"0x81c85a55f57c75ef87ec0216c664b0da5412ab9c6a0fcef7ff21ccd5e9e495c9","15212714","1658765823","2022-07-25 16:17:03","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00170729252641584","2.24165801425873","1438.01","","","Approve",""
"0x71bd1bdfa29d5048b350015a350d862f37cecac7d1c9a7144124e661364491c4","15212799","1658766941","2022-07-25 16:35:41","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","5","6564.95","0.010239045562552528","13.4437644331758","1438.01","","","Swap",""
"0xa24b3a66cf3cb839b1509877149cd9e626c9fbef52f247312a4e3b1cc5b72641","15232386","1659029885","2022-07-28 17:38:05","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.008605146570677215","11.2984713958335","1725.82","","","Swap",""
"0x6aa91699aa46f21d9e8ccfd532c1400d36d9d68842206dce5bf05098422e1b05","15244739","1659196715","2022-07-30 15:58:35","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.00732946341916919","9.62351217473496","1697.52","","","Swap",""
"0xf9a897d976684862967808a4b55150b374a315e77fdb5e26277d7bb542e186a2","15244757","1659196915","2022-07-30 16:01:55","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x4d224452801aced8b2f0aebe155379bb5d594381","","0","0","0","0.000534032248510995","0.701179001972451","1697.52","","","Approve",""
"0x5556bfc5c6d01610d357deb6c92e14c9fe522e828244da62dc5c3015ab2f5f78","15275541","1659611478","2022-08-04 11:11:18","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000530244813221354","0.696206137311506","1607.96","","","Cancel",""
"0xf8c41eb4780786c526eccc2a5e24755488111830f534d5c49c0eeacbb51f15e5","15289959","1659805555","2022-08-06 17:05:55","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x4d224452801aced8b2f0aebe155379bb5d594381","","0","0","0","0.001821000812884605","2.39095585730936","1690.67","","","Approve",""
"0x57739687289f40da8764038397952229479efeac4e381e154fef23f5f8febb50","15289960","1659805573","2022-08-06 17:06:13","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.015918425349336096","20.9007332994248","1690.67","","","Swap",""
