"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1312.99/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x83dec786b51d5a9f99accf13a70d9a043f5e50f43cff98bd0166efd5e7f7dee1","15311291","1660092454","2022-08-10 00:47:34","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.001015683191839125","1.33358187405285","1854.05","","","Cancel",""
"0x301bf4baf68709e30f02bcc2742cd575cfb92f08ac24db132217678771ac2d8a","15311362","1660093596","2022-08-10 01:06:36","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.0010332747803558","1.35667945385936","1854.05","","","Cancel",""
"0xee0e2684a0046d5fc35c993d0bd2885715317d863e38c5e848925142157c2da2","15311559","1660096188","2022-08-10 01:49:48","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x60e4d786628fea6478f785a6d7e704777c86a7c6","","0","0","0","0.000685101846552864","0.899531873505445","1854.05","","","Set Approval For All",""
"0x385ede6ebd5ce92702f9b8f0bf16f9dac8d5df13ac7c5d396c8f95b62e49d20e","15311996","1660102075","2022-08-10 03:27:55","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.001219059427033225","1.60061283710035","1854.05","","","Cancel",""
"0xb3176ffbf3efd7b14cafd95b963df8cfd92d07bc063d65d135b7d3c6c4dc8977","15312001","1660102179","2022-08-10 03:29:39","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.00119184327090669","1.56487829626777","1854.05","","","Cancel",""
"0x3aaea4b880201c0c15526ce22be0dbbd6c0af4edadc6e5606da7f79daa7625f5","15315103","1660144857","2022-08-10 15:20:57","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.003512059141602323","4.61129853233243","1854.05","","","Cancel",""
"0xd74a4ec1b40e5fb71be3dfc4b1da9a58d7364cdd4f63da74e8d11b3c4d605377","15315830","1660154525","2022-08-10 18:02:05","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.002931704980143247","3.84929932187828","1854.05","","","Cancel",""
"0x7a079d1ce763adccb598184fd76d752655a71a0fcc7e12dd672ccd63e1a38c40","15318463","1660190145","2022-08-11 03:55:45","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.000739257799515289","0.970638098185579","1881.06","","","Increment Nonce",""
"0xc20070b3f6bd56ff8ded29066cccf7085ea14fedd4bd8b23bc9f97121b2b4218","15318471","1660190220","2022-08-11 03:57:00","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000722349932610511","0.948438238018275","1881.06","","","Increment Counter",""
"0xb406dfe9c5d67abccc9afaed5a3a22609a1d2fe48f386d6349670544e54d854b","15321394","1660230237","2022-08-11 15:03:57","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.0013788592730235","1.81042843688713","1881.06","","","Cancel",""
"0x37d7be1ed5f2206f584c93108f4698d2508f8b3a3845b00db8759b4c6713e93f","15321402","1660230442","2022-08-11 15:07:22","0x8c95ae01df6545be45a300ffa46d463f1e717c34","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","","0.1","0","131.299","0.000719800801839","0.945091254806589","1881.06","","","Transfer",""
"0x3b098e2858ea511af1f968c02b27f0562863fc773f1d2d392c518087842af371","15324656","1660274501","2022-08-12 03:21:41","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x282bdd42f4eb70e7a9d9f40c8fea0825b7f68c5d","","0","0","0","0.000702185110204276","0.921962027847112","1959.26","","","Set Approval For All",""
"0xf6a9746de0099ae4636cba60d19b63212166b89c6551b0e4ee4312a18720ab07","15328911","1660333221","2022-08-12 19:40:21","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.00650161986782517","8.53656187025577","1959.26","","","Fulfill Advanced Order",""
"0x9252fd2fb86ed59627e15b21a82f4fb3334af0e780e070631b2b036369d8eb67","15328917","1660333284","2022-08-12 19:41:24","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.00472861741113424","6.20862737464515","1959.26","","","Fulfill Advanced Order",""
"0x38f4fc952cf15d318b929c6bd4431e7c44558dd8403662b677a2a5f161c539af","15328922","1660333351","2022-08-12 19:42:31","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000785745467669136","1.0316759415949","1959.26","","","Withdraw",""
"0xbb37847aabbed034c01e7d74f32e8bcf5cb63e83d97bd49f234ba4090a37fd25","15331267","1660364588","2022-08-13 04:23:08","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","5","6564.95","0.000589634458608066","0.774184147807805","1984.29","","","Deposit",""
"0xdcb636cfed500b7acd572441c3d1629f8cca350e85960ec046181c5bf3b9f501","15332766","1660385031","2022-08-13 10:03:51","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000912491711032062","1.19809249166799","1984.29","","","Cancel",""
"0x4cc1154cff66cc738fa85258aa121bb73832d8131ece9b34c94f2424805ff128","15333937","1660400757","2022-08-13 14:25:57","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0.5","656.495","0.000274397737507212","0.360281485369594","1984.29","","","Deposit",""
"0xa41a0c3687630196d702d290f87e449c35d6571e6a3f61687c28241171abccb0","15339301","1660474123","2022-08-14 10:48:43","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7f268357a8c2552623316e2562d90e642bb538e5","","0","0","0","0.000365586895237222","0.48001193757752","1936.02","","","Increment Nonce",""
"0x3394a567d64746fcd64e8d343651cd88d71090a5f46a438b5d465cd6dcbe122e","15339303","1660474147","2022-08-14 10:49:07","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000447674180178988","0.587791721833209","1936.02","","","Increment Counter",""
"0xd4f3f614296bb32577196ea627b463e81ef52da3a133441963f173b40f414334","15341011","1660496959","2022-08-14 17:09:19","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001349936891738196","1.77245363948333","1936.02","","","Approve",""
"0x6330bd418430a4d3fbc23f5435d6df5c9e64800c14622d2a433e0245e2771e2b","15341012","1660496976","2022-08-14 17:09:36","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.005084801327266485","6.67629329468762","1936.02","","","Swap",""
"0x5daa03345e280dbf539f41e88ffe3218f200ed8d81c48260ef09ff595aec41f5","15346445","1660572469","2022-08-15 14:07:49","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","0","0","0.001806878763748116","2.37241374801364","1899.64","","","Transfer From",""
"0x2f1c86f2958f55931afa2078c5d6140abf46699f44cfaed070c0df386be230bf","15357017","1660716412","2022-08-17 06:06:52","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x8c95ae01df6545be45a300ffa46d463f1e717c34","","0","0.02","26.2598","0.000598055150343","0.785240431848856","1834.04","","","Transfer",""
"0x00115b38cc1de61d39af1178dcc5f731c877d4a43046fa5461b2138f0b56cc3a","15357031","1660716590","2022-08-17 06:09:50","0x8c95ae01df6545be45a300ffa46d463f1e717c34","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","","16.532029630243933522","0","21706.389584214","0.000454906537344","0.597287734467299","1834.04","","","Transfer",""
"0x84aafdea252925c49cbd048852b335aa89d09f44d59c70935a547f5c59aa000f","15357053","1660716809","2022-08-17 06:13:29","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","16.5","21664.335","0.002841941003334499","3.73144011796816","1834.04","","","Swap",""
"0xb1c4ab6c5992bafed2ae2c1181eafad89874728b99ab2e8a8eaaec16259eb700","15358721","1660739299","2022-08-17 12:28:19","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.001209516829183754","1.58808350154998","1834.04","Error(0)","execution reverted","Swap",""
"0x5e1fb0456ad1157e7ea0aca7b0392f75fdae7b5360d84af80dbed37242f70ca1","15358722","1660739326","2022-08-17 12:28:46","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.002036435893667505","2.6738199640265","1834.04","","","Swap",""
"0x9ac492d97ef3f49439eec9ac4d8583d828650672c625f7a5b459e19290fd1612","15358738","1660739464","2022-08-17 12:31:04","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x59728544b08ab483533076417fbbb2fd0b17ce3a","","0","4","5251.96","0.00220806091492692","2.8991619006899","1834.04","","","Match Ask With Taker Bid Using ETH And WETH",""
"0xa2a7964d1563738be055a7b52831f8af75a00f2f60716be9a847e8a8fd80e056","15358976","1660742841","2022-08-17 13:27:21","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","1.4","1838.186","0.0018882563768132","2.47926174019196","1834.04","","","Swap",""
"0x4f77619c83236298d1324d42b7009003222c244a7cb8cb1db579ff703bd99fa7","15358979","1660742912","2022-08-17 13:28:32","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.002751354801626376","3.61250134098742","1834.04","","","Swap",""
"0x5cad8c15ddb301398e60ab458e1d2bbba6a39cc17a1c2a89821d395213893808","15369838","1660891410","2022-08-19 06:43:30","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.001998838109809723","2.62445444979907","1609.05","","","Increment Counter",""
"0x957abb83c9b4087472391d5fe29ab8716f38717b2bd75c3a70e4db71fbf2b2f0","15389558","1661161638","2022-08-22 09:47:18","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.00053312951015625","0.699993715540055","1624.65","","","Transfer",""
"0x40a08acbb9b0e2b91a572e4f183e960c34e0a225e36918224d25a5d61c72586c","15390144","1661170208","2022-08-22 12:10:08","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.002983473567815268","3.91727095980577","1624.65","","","Swap",""
"0x4f155e4c9847da76c3b223133071747b1db6d832a70261862ab4ecf8136f4d23","15398177","1661278396","2022-08-23 18:13:16","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x59728544b08ab483533076417fbbb2fd0b17ce3a","","0","0","0","0.000650462764897","0.854051105682112","1664.76","","","Cancel Multiple Maker Orders",""
"0xd1eb5d841658d4494dd53cc5e296cbac88438856f5060c4bcce027455270c6a3","15398187","1661278582","2022-08-23 18:16:22","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","67.226","88267.06574","0.00050108756746247","0.657922965202549","1664.76","","","Deposit",""
"0xeb614fc01edd4e259b9370a6dca718f186898dc0a4c7fc2e4c3176cdf16cc309","15398202","1661278876","2022-08-23 18:21:16","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000667379648825799","0.876262805111786","1664.76","","","Increment Counter",""
"0xf388cbf0d0cb3672854511b869ca5ca5734be09b830b7afca7efde033b7a6a74","15407050","1661401836","2022-08-25 04:30:36","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.00099904443121069","1.31173534773532","1695.85","","","Cancel",""
"0xc651785a9f25f86da9362e462bc96ab76c7622d4af03d19c5861e491ee4a434c","15410349","1661447729","2022-08-25 17:15:29","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.002505658083501126","3.28990400705614","1695.85","","","Cancel",""
"0xecc29fbf602cd7fa49fe0c997c9c6e62a3e2a8d5a7edf36c8ba8ef21057cf310","15421713","1661605372","2022-08-27 13:02:52","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000436634755257108","0.57329706730503","1491.26","","","Cancel",""
"0x38250aef33624ed0bf3586e598bbe7c386117768628bbf7f9de1400c3c781387","15421855","1661607317","2022-08-27 13:35:17","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000285469435798225","0.374818514508711","1491.26","","","Cancel",""
"0x61731edbdc499309cd28a86185301b083e0cb1f9bcaa9d592a54001b35b1a888","15429401","1661711352","2022-08-28 18:29:12","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00055144655463336","0.724043811768055","1426.40","","","Withdraw",""
"0x3b76f9ccd43822094ae4e7fe4d4b4a105a7dcf8b0327c3eeeda5cf9c5aa6392e","15429422","1661711617","2022-08-28 18:33:37","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","85","111604.15","0.001625472","2.13422848128","1426.40","","","Deposit",""
"0x906250ae9644301686b1acb31ec2eac9c29aaf0f5645c7e73b4746ce9665a6dc","15429543","1661713257","2022-08-28 19:00:57","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","5","6564.95","0.001009872","1.32595183728","1426.40","","","Deposit",""
"0xb33406d48714983a333162b9a242b8ba2fc02481cc381a0f1af9b554986828ce","15438055","1661830635","2022-08-30 03:37:15","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","0","0","0.001672812","2.19638542788","1524.62","","","Withdraw",""
"0x009574166a9edada03a538e1344df65f6c2a040bbb618e4188f94d3106b61df9","15438064","1661830837","2022-08-30 03:40:37","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","90","118169.1","0.000787299107918238","1.03371585570557","1524.62","","","Deposit",""
"0x12c3583191feafef97e8063fa7937cab0ccdf03862ec68893ee31f9c4e16eba2","15440668","1661866842","2022-08-30 13:40:42","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000493770400172504","0.648315597722496","1524.62","","","Withdraw",""
"0x50747365926cea3324a85cf16347ef7c75ff3f60fc7fba4f1ae4bc1568e8888c","15440672","1661866881","2022-08-30 13:41:21","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","90","118169.1","0.001625472","2.13422848128","1524.62","","","Deposit",""
"0x2b35ecce48c3fe33f293eab485543b00128982e83967433421763aa8edd48ca5","15444617","1661921513","2022-08-31 04:51:53","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","0","0","0.001672812","2.19638542788","1554.16","","","Withdraw",""
"0x2962304ee62b33e1d20b229c957d448ce7fcdd1ff2415c855b2455ec27bc8dc2","15444624","1661921611","2022-08-31 04:53:31","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","90","118169.1","0.000442417018891698","0.580889121634611","1554.16","","","Deposit",""
"0x02494572df03e0d8b3653afe42a0cf0b23aa6ab960f4cb629a066553ad00e59b","15447040","1661954896","2022-08-31 14:08:16","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000945923482900256","1.24198807381321","1554.16","","","Withdraw",""
"0x20cd9daa40affe8c2d7574009596b764ec143d0e53814c5d2851ec466ab3da8e","15447049","1661954966","2022-08-31 14:09:26","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","3.5","4595.465","0.003747437373109812","4.92034779651945","1554.16","","","Fulfill Basic Order",""
"0x841b575c28f3adc7bfdf1437aaebe503227ba6642c0e2e5359926290659cc8e5","15447058","1661955072","2022-08-31 14:11:12","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","3.5","4595.465","0.003646859739060669","4.78829036878927","1554.16","","","Fulfill Basic Order",""
"0x7c6374a912bdd3d172c02ccd4463c1ddaa67a099f0c629a466c43237663e9cbc","15447212","1661957235","2022-08-31 14:47:15","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","45","59084.55","0.002405874445170364","3.15888908776424","1554.16","","","Deposit",""
"0x9cf9cc410065dc0f0abd7d03072eaed98df4dba357ab3d65ebb01da1d6642cfe","15453630","1662046108","2022-09-01 15:28:28","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","38","49893.62","0.001095073133969382","1.43782007417046","1585.98","","","Deposit",""
"0x2005fe079a03d81bdcd4bc0c99aaf890f6c9104abb429109a0137a945b9c2927","15470130","1662273474","2022-09-04 06:37:54","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000254306898716599","0.333902414945907","1579.06","","","Cancel",""
"0xf5ed1bccb83d3a19636b9593954a66fa14f17f396ef8da9c1f5d82856327f2c2","15494671","1662613710","2022-09-08 05:08:30","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","17","22320.83","0.0003134959760377","0.41161708157774","1635.60","","","Deposit",""
"0x1b36219277d553554ab133c84db38c780a0516f9d48991b4baa69eef70861f31","15497178","1662648055","2022-09-08 14:40:55","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000335363234907868","0.440328573801682","1635.60","","","Increment Counter",""
"0xf6fc6dfb63f3149a16508f02c049c444f307857f96c53f25b3f5b076c3c9337a","15502973","1662729850","2022-09-09 13:24:10","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0.2","262.598","0.00604738908259718","7.94016139155927","1719.35","","","Swap",""
"0x21f42c55abe7e4d5d8fabd94c9aa65cb126d66983aa33b40c6fa3920709838fa","15502987","1662730078","2022-09-09 13:27:58","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.003014186840607525","3.95759717984927","1719.35","","","Transfer",""
"0xa37d9fc4162e96648aeba97aa6fa78dcd64706f278debc8a88f7cea22ee03e7d","15503169","1662732840","2022-09-09 14:14:00","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0.2","262.598","0.004516128436607264","5.92963147598097","1719.35","","","Swap",""
"0x8d793a672cc06c08b78d8219792e4885ed40111ce497919d3525a755bb69227b","15503253","1662733989","2022-09-09 14:33:09","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.00540203122880856","7.09281298311335","1719.35","","","Swap",""
"0x5a48daf0c665d39c267baafb66f49ecbe5f8d19fd177a09ecbc5391d6351be1e","15503263","1662734196","2022-09-09 14:36:36","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xdac17f958d2ee523a2206206994597c13d831ec7","","0","0","0","0.0018032306200701","2.36762377184584","1719.35","","","Transfer",""
"0x2e216649683ff0ca1e0111a21fe1d6eafcc34aa6d605d41543e0992e42b34dec","15512574","1662866831","2022-09-11 03:27:11","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000363280741858155","0.476983981252339","1767.02","","","Cancel",""
"0xaf6c21d6da0f32abcc71d6c520d8b9dbdf3459e9728d5565c3c15396d9e4cd7f","15516706","1662926493","2022-09-11 20:01:33","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000495142184857056","0.650116737295466","1767.02","","","Withdraw",""
"0x800540e213c4cba93d8d999b088c41717f68e002f003c4954f86f63414986614","15516713","1662926552","2022-09-11 20:02:32","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","85","111604.15","0.0010655872","1.399105337728","1767.02","","","Deposit",""
"0x448808e3e00a31711c616c8612137986116fc05c00a3db0645849ee6cee52847","15522540","1663009335","2022-09-12 19:02:15","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","","0","0","0","0.0008412156","1.104507670644","1716.53","","","Withdraw",""
"0x2531f0b51c5b290942c91b95043da3df3decd9a4c3e96fb82b23cb49dbefab63","15522550","1663009439","2022-09-12 19:03:59","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","85","111604.15","0.00039269135039015","0.515599816148763","1716.53","","","Deposit",""
"0x168229a2c7da4f5ca606e9682570a51eec6bc6b25d271afe03f7bba8f87d3c32","15524760","1663040934","2022-09-13 03:48:54","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000758415970340567","0.995792584897461","1574.56","","","Cancel",""
"0x0ddefbc88551da8cf1239d30721055c09d7344b2bddedefe57dce3fb8342cc15","15525026","1663044710","2022-09-13 04:51:50","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000261730916931589","0.343650076622007","1574.56","","","Increment Counter",""
"0x5d0354fba4844fee16e448d5bcb6e70978488c0943760867a4513a37bcb45a3f","15527426","1663079421","2022-09-13 14:30:21","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.001513940335849493","1.98778852156703","1574.56","","","Cancel",""
"0x8a41a161dc7218dfb744f4ca5ca3920f5756b1aee06f756317bf72d5aabdf041","15546961","1663340831","2022-09-16 15:07:11","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","4","5251.96","0.000363364857940118","0.477094424826796","1433.97","","","Deposit",""
"0x97d265e2bca08af24d56804586148f1bbdcfbb76c9907c36d8acdf36ebb207d1","15561166","1663512995","2022-09-18 14:56:35","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000530583307040848","0.696650576311563","1334.30","","","Cancel",""
"0xdf629e81d60a05095ade7eeeb8ccb02b8f54decc8ff31e051251b86d492dd305","15565271","1663562759","2022-09-19 04:45:59","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","4.5","5908.455","0.000128429372245244","0.168626481464283","1376.21","","","Deposit",""
"0x405fcd9e9c025834837b7b082353f167adb1e195854e258aaea7b39121882be4","15582698","1663774835","2022-09-21 15:40:35","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.000693466771395083","0.91051493617403","1246.29","","","Cancel",""
"0xd5ef3680458d33c4d32cf2bd7d8766d17b09ff021c52ce2879b0b46a91cfb8ce","15608527","1664086463","2022-09-25 06:14:23","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00027867113517333","0.365892413771231","1294.72","","","Transfer",""
"0x3dd97356e8ee54af14334400d8aaa46571c0ebcf79bff146b962588ece6c7af0","15623699","1664269703","2022-09-27 09:08:23","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000502532888772918","0.659820657629954","1328.11","","","Transfer",""
"0x0bd86272d21115d8d5bbc0aaea4a78b19485502337afdd7f7dde85dd664a2f83","15633684","1664390363","2022-09-28 18:39:23","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x495f947276749ce646f68ac8c248420045cb7b5e","","0","0","0","0.001287574774108864","1.6905728026572","1337.15","","","Set Approval For All",""
"0x788820fe64b89fcd3b4bb9c862aa04a06d5e38f06fcfa7fe02c6c9fdc5ed4f82","15662466","1664737847","2022-10-02 19:10:47","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","0","0","0.001282558106053235","1.68398596766684","1276.69","","","Fulfill Basic Order",""
"0x469f9cae45253d6cf036dbd547d1d22e18d9f23d3c1c761a31c932e94edd1912","15691237","1665085583","2022-10-06 19:46:23","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000400176895420416","0.525428261918052","1352.40","","","Withdraw",""
"0x676b1a86f26d0eed41edb605811a833ff541a19e74bb9491e351d46451f75b01","15691339","1665086807","2022-10-06 20:06:47","0x12be0666d73e60351289859c2ffcf9a3f9796c2d","0x00000000006c3852cbef3e08e8df289169ede581","","0","20","26259.8","0.002819336843954048","3.70176108274323","1352.40","","","Fulfill Basic Order",""
